CUSEC;NMUN;V_VENTA;N_VENTA;FECHA
2807902006;Madrid;55;20;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902007;Madrid;60;1;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902008;Madrid;62;28;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902009;Madrid;49;35;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902010;Madrid;42;6;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902011;Madrid;62;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902013;Madrid;50;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902014;Madrid;57;18;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902015;Madrid;52;22;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902016;Madrid;47;54;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902017;Madrid;69;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902018;Madrid;44;30;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902019;Madrid;58;14;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902020;Madrid;51;35;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902021;Madrid;39;17;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902022;Madrid;42;23;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902023;Madrid;42;18;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902024;Madrid;45;10;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902025;Madrid;40;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902026;Madrid;47;19;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902027;Madrid;41;12;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902028;Madrid;null;null;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902029;Madrid;486;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902030;Madrid;49;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902031;Madrid;46;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902032;Madrid;39;10;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902033;Madrid;42;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902034;Madrid;33;6;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902035;Madrid;54;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902036;Madrid;36;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902037;Madrid;26;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902038;Madrid;30;13;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902039;Madrid;51;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902040;Madrid;45;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902041;Madrid;35;22;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902042;Madrid;null;null;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902043;Madrid;30;14;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902044;Madrid;29;14;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902045;Madrid;38;10;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902046;Madrid;44;25;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902047;Madrid;39;96;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902048;Madrid;47;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902049;Madrid;41;6;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902050;Madrid;32;17;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902051;Madrid;44;24;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902052;Madrid;46;10;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902053;Madrid;40;14;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902054;Madrid;179;1;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902055;Madrid;68;6;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902056;Madrid;47;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902057;Madrid;64;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902058;Madrid;49;12;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902059;Madrid;45;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902060;Madrid;44;14;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902061;Madrid;36;6;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902062;Madrid;49;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902063;Madrid;37;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902064;Madrid;40;8;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902065;Madrid;56;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902066;Madrid;52;31;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902067;Madrid;45;22;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902068;Madrid;60;12;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902069;Madrid;59;11;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902070;Madrid;51;18;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902071;Madrid;38;18;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902072;Madrid;41;30;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902073;Madrid;56;55;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902074;Madrid;60;27;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902075;Madrid;46;25;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902077;Madrid;55;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902078;Madrid;67;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902079;Madrid;60;21;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902080;Madrid;54;80;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902081;Madrid;43;35;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902082;Madrid;57;35;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902083;Madrid;58;306;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902085;Madrid;56;2;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902086;Madrid;54;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902087;Madrid;62;18;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902088;Madrid;476;5;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902089;Madrid;87;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902090;Madrid;35;3;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902091;Madrid;null;null;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902092;Madrid;40;33;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902093;Madrid;34;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902094;Madrid;63;7;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902095;Madrid;56;27;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902096;Madrid;44;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902097;Madrid;34;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902098;Madrid;null;null;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902099;Madrid;46;13;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902100;Madrid;56;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902101;Madrid;38;9;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902102;Madrid;52;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
2807902103;Madrid;66;4;Mon Nov 26 2018 06:53:29 GMT+0100 (Hora estándar romance)
